Name,Aura,CL,Slot,Price,Weight,Description,Requirements,Cost,Group,Source,AuraStrength,WeightValue,PriceValue,CostValue,Languages,BaseItem,id
Hide Of The Hagfish,moderate transmutation,10,armor,"18,165 gp",25 lbs.,"With the coming of the Eye of Abendego and the permanent change to the coastline's environs, its inhabitants have been forced to look to strange new places for resources. Hagfish hide may well be one of the most unusual replacement materials. This suit of +1 slick hide armor appears to constantly drip a viscous ooze. When immersed in water, the wearer gains a swim speed of 20 feet and the ability to breathe underwater. The slime exuded by the armor is particularly unpleasant and foul-tasting-the first time a creature successfully bites a character wearing hide of the hagfish in a 24 hour period, that creature must succeed at a DC 14 Fortitude saving throw to avoid being nauseated by the slime for 1 round.","Craft Magic Arms and Armor, grease, water breathing","9,165 gp",Armor,Seers Of The Drowned City,moderate,25,18165,9165,,+1 slick hide armor,4548
Starsling Buckler,moderate evocation and transmutation,6,none,"14,000 gp",5 lbs.,"This +2 buckler is emblazoned with a swirl of stars and comets. Many of the Saoc Brethren commissioned these bucklers as markers of high social standing; they had them each decorated with unique depictions of constellations, comets, phases of the moon, or other distinctive astronomical sights, and used them as much as decor as for defense.  As a swift action, the user of a starsling buckler can cause the face to illuminate and whirl to life, duplicating the effect of the light spell. The stars, comets, and sun begin to glow as they lift off the shield and spin around in a brilliant display. They can be fired from the spinning celestial vortex as if via a +2 sling (the user is considered proficient with the sling for purposes of resolving such attacks from a starsling buckler). All feats and proficiencies related to slings apply to stars fired from a starsling buckler. These sling attacks cannot be made as offhand weapon attacks. The shield contains five sling stars- once all five have been fired, new sling stars are restored to the shield automatically after 1 minute.","Craft Magic Arms and Armor, light, magic stone","7,000 gp",Armor,Seers Of The Drowned City,moderate,5,14000,7000,,+2 buckler,4550
Powerhouse Pelt,faint transmutation,5,armor,"3,515 gp",20 lbs.,"Crafted from the skin of a great cat, this +1 hide armor provides its wearer a +2 competence bonus on all ability checks to perform feats of strength, such as bending bars, and forcing doors. This bonus doesn't apply on any other Strength-related rolls (including Strength-based skill checks and melee attack and damage rolls). The wearer also treats her Strength score as if it were 8 higher than normal for the purpose of determining her carrying capacity.","Craft Magical Arms and Armor, ant haulAPG, bull's strength","1,915 gp",Armor,Villain Codex,faint,20,3515,1915,,+1 hide armor,4564
Grimgrin,moderate necromancy,7,head,"9,000 gp",3 lbs.,"While worn, this helmet grants its wearer a +1 profane bonus to Armor Class and a 25% chance to negate extra damage from critical hits and sneak attacks. Once per day as a full-round action, the wearer can contort the visage on the attached mempo (an armored face mask) to become a horrific amalgam of every onlooker's worst fears. Any creature within 30 feet of the wearer who can see this visage becomes frightened for 3 rounds unless it succeeds at a DC 17 Will save. If a creature succeeds, it becomes shaken for 1 round instead and is immune to this effect for 24 hours. This is a mind-affecting fear effect.","Craft Magic Arms and Armor, fear, magic vestment","4,500 gp",Armor,PFS 8-13,moderate,3,9000,4500,,,7627
Eagle Knight Dress Uniform,moderate enchantment,6,armor,"18,175 gp",20 lbs.,"This set of fine +2 parade armorUE matches the dress uniform of Andoran's Eagle Knights. If the wearer is ever grappled or restrained, she can attempt an Escape Artist check to get free as an immediate action. The wearer gains a +2 competence bonus on this check. Once per day as a standard action, the wearer of an Eagle Knight dress uniform can call forth shimmering plates of golden light to reinforce the armor. This effect increases the armor's enhancement bonus to AC from +2 to +5 for the next 10 minutes.","Craft Magic Arms and Armor, liberating commandUC, mage armor","9,175 gp",Armor,Adventurer's Guide,moderate,20,18175,9175,,,7762
Maiden's Aegis,moderate abjuration,6,shield,"9,170 gp",15 lbs.,"These +2 heavy steel shields were often issued to Gray Maiden unit leaders, and many still carry them today. Once per day as a swift action, the wielder of a maiden's aegis can reduce the enhancement bonus of the shield to +1 to grant a +1 enhancement bonus to up to four other shields within a 30-foot radius. This effect persists for 10 minutes, but it ends for any individual shield that moves more than 30 feet from the maiden's aegis that granted the bonus.","Craft Magic Arms and Armor, magic vestment","4,670 gp",Armor,Adventurer's Guide,moderate,15,9170,4670,,+2 heavy steel shield,7768
Maiden's Panoply,moderate abjuration and divination,11,armor,"30,650 gp",50 lbs.,"This set of +3 Gray Maiden plate creates a mental link between the wearer and her allies. The wearer can telepathically communicate with allies within 30 feet (although this communication is one-way, unless an ally also has telepathy). If an ally within 30 feet is aware of a threat, the wearer of this armor is aware as well, and the wearer is never flat-footed unless all allies within 30 feet are also flat-footed. In addition, if the wearer of a maiden's panoply also wields a maiden's aegis, activating that shield's ability does not reduce the maiden's aegis's enhancement bonus, and the bonus it grants increases to +2.","Craft Magic Arms and Armor, detect thoughts, telepathy","16,150 gp",Armor,Adventurer's Guide,moderate,50,30650,16150,,+3 Gray Maiden plate,7770
Gelugon Plate,moderate conjuration and transmutation,7,armor,"60,950 gp",50 lbs.,"This iridescent +3 Hellknight plate is cold to the touch, and the fiendish features that swirl across the plates shed gouts of cold mist. The wearer of this armor gains cold resistance 10. Any creature that ends its movement within 5 feet of the wearer must succeed at a DC 16 Fortitude saving throw or be staggered for 1 round, numbed by the cold emitted by the armor. A creature that succeeds at its saving throw is immune to the effects of that gelugon plate for 24 hours. The wearer of a suit of gelugon plate can suppress or reactivate this effect as a standard action. A Hellknight (or Hellknight signifer with heavy armor proficiency) wearing this armor can cast wall of ice three times per day.","Craft Magic Arms and Armor, slow, wall of ice","31,550 gp",Armor,Adventurer's Guide,moderate,50,60950,31550,,+3 Hellknight plate,7773
Elven Vengeance,strong abjuration,12,armor,"16,150 gp",20 lbs.,"This set of +2 elven chain grants its wearer a +4 resistance bonus on saving throws against spells, spell-like abilities, and other effects created by worshipers and minions of a specific demon lord, chosen when the armor is created. Against such foes, the armor's enhancement bonus increases to +4. The first suit of this armor was created quite recently by Perelir for her close friend Malindil as part of the ranger's vengeful crusade against Abraxas; since then, many other suits focused against other powerful demons (particularly the nascent demon lord Treerazer) have been crafted.","Craft Magic Arms and Armor, detect evil, resistance","10,650 gp",Armor,Adventurer's Guide,strong,20,16150,10650,,+2 elven chain,7782
Mammoth Hide,moderate transmutation,11,armor,"14,665 gp",25 lbs.,"Made of tattered mammoth hide and bone, this +3 hide armor is similar to rhino hide, but is fashioned in the harsh lands of the Realm of the Mammoth Lords using beasts common to that region. In addition to granting a +3 enhancement bonus to AC, it has a -1 armor check penalty and grants the wearer 4d6 additional points of damage on the first successful charge attack she makes in a round, including a mounted charge.","Craft Magic Arms and Armor, bull's strength","7,415 gp",Armor,Adventurer's Guide,moderate,25,14665,7415,,+3 hide armor,7786
Red Stalker Armor,faint enchantment,3,armor,"3,035 gp",15 lbs.,"This dark red +1 leather armor is modeled after the armor worn by the Blood Watch guards in Ilizmagorti, the home city of the Red Mantis assassins. Vented and airy, the armor is suitable for wearing in dense jungles, humid rainforests, and other formidable environments. The wearer also gains a +5 competence bonus on Bluff checks to feint.","Craft Magic Arms and Armor, creator must have 5 ranks in Bluff","1,598 gp",Armor,Adventurer's Guide,faint,15,3035,1598,,+1 leather armor,7801
